date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-03-23,15.675,15.943333,15.596667,15.68,15.462931,9375600.0,9375600.0,0.01,0.032,31.48,"March 23, 17",0.00032
2017-03-24,15.75,15.886667,15.47,15.648333,15.431699,10599000.0,10599000.0,-0.20333,-0.645,31.33667,"March 24, 17",-0.00645
2017-03-27,15.246667,15.656667,15.191667,15.591667,15.37582,9946800.0,9946800.0,0.69,2.263,30.96,"March 27, 17",0.02263
2017-03-28,15.53,16.036667,15.5,15.916667,15.69632,10295400.0,10295400.0,0.77334,2.49,31.63556,"March 28, 17",0.0249
2017-03-29,15.865,16.030001,15.813333,15.99,15.768638,7371600.0,7371600.0,0.25,0.788,31.88889,"March 29, 17",0.00788
2017-03-30,15.97,16.176666,15.921667,16.115,15.891904,7879800.0,7879800.0,0.29,0.908,32.14222,"March 30, 17",0.00908
2017-03-31,16.041668,16.17,16.001667,16.001667,15.780144,7813800.0,7813800.0,-0.08,-0.249,32.11556,"March 31, 17",-0.00249
2017-04-03,16.028334,16.075001,15.64,15.94,15.71933,12163800.0,12163800.0,-0.17667,-0.551,31.77,"April 03, 17",-0.00551
2017-04-04,15.858333,15.976667,15.773333,15.966667,15.745628,6782400.0,6782400.0,0.21667,0.683,31.81111,"April 04, 17",0.00683
2017-04-05,16.113333,16.341667,15.766667,15.805,15.586202,16408800.0,16408800.0,-0.61666,-1.914,31.94222,"April 05, 17",-0.01914
2017-04-06,15.853333,16.058332,15.745,15.935,15.714399,7620000.0,7620000.0,0.16333,0.515,31.82556,"April 06, 17",0.00515
2017-04-07,15.891667,16.053333,15.778333,15.888333,15.668377,8151000.0,8151000.0,-0.00667,-0.021,31.81333,"April 07, 17",-0.00021
2017-04-10,15.923333,16.103333,15.8,15.913333,15.693034,9967200.0,9967200.0,-0.02,-0.063,31.87778,"April 10, 17",-0.00063
2017-04-11,15.825,15.883333,15.511667,15.856667,15.63715,12255600.0,12255600.0,0.06333,0.2,31.50111,"April 11, 17",0.002
2017-04-12,15.795,15.833333,15.593333,15.656667,15.439919,8351400.0,8351400.0,-0.27667,-0.876,31.38889,"April 12, 17",-0.00876
2017-04-13,15.571667,15.738333,15.35,15.358333,15.145717,12218400.0,12218400.0,-0.42667,-1.37,30.96445,"April 13, 17",-0.0137
2017-04-17,15.46,15.746667,15.415,15.746667,15.528674,6784200.0,6784200.0,0.57333,1.854,31.27222,"April 17, 17",0.01854
2017-04-18,15.58,15.72,15.446667,15.596667,15.380751,8773800.0,8773800.0,0.03333,0.107,31.17556,"April 18, 17",0.00107
2017-04-19,15.74,15.82,15.465,15.516667,15.301858,8900400.0,8900400.0,-0.44667,-1.419,31.20111,"April 19, 17",-0.01419
2017-04-20,15.653333,15.991667,15.583333,15.878333,15.658517,11680200.0,11680200.0,0.45,1.437,31.63556,"April 20, 17",0.01437
2017-04-21,15.866667,15.881667,15.645,15.745,15.52703,8880000.0,8880000.0,-0.24333,-0.767,31.51445,"April 21, 17",-0.00767
2017-04-24,16.261667,16.303333,16.143333,16.245001,16.020109,11308800.0,11308800.0,-0.03333,-0.102,32.46111,"April 24, 17",-0.00102
2017-04-25,16.401667,16.618334,16.383333,16.530001,16.301161,11515200.0,11515200.0,0.25667,0.782,33.02111,"April 25, 17",0.00782
2017-04-26,16.526667,16.736668,16.493334,16.506666,16.278152,10188600.0,10188600.0,-0.04,-0.121,33.15778,"April 26, 17",-0.00121
2017-04-27,16.586666,16.613333,16.413334,16.546667,16.317598,7878000.0,7878000.0,-0.08,-0.241,33.04889,"April 27, 17",-0.00241
2017-04-28,16.601667,16.608334,16.401667,16.445,16.217339,7252800.0,7252800.0,-0.31334,-0.944,32.97,"April 28, 17",-0.00944
2017-05-01,16.545,16.653334,16.456667,16.548332,16.319242,7725000.0,7725000.0,0.00667,0.02,33.10556,"May 01, 17",0.0002
2017-05-02,16.593332,16.613333,16.476667,16.576668,16.347185,8122200.0,8122200.0,-0.03334,-0.1,33.11111,"May 02, 17",-0.001
2017-05-03,16.473333,16.558332,16.348333,16.523333,16.294588,10046400.0,10046400.0,0.1,0.304,32.95333,"May 03, 17",0.00304
2017-05-04,16.58,16.596666,16.363333,16.555,16.325815,10213200.0,10213200.0,-0.05,-0.151,33.01,"May 04, 17",-0.00151
2017-05-05,16.645,16.763332,16.548332,16.763332,16.531265,10150800.0,10150800.0,0.23667,0.711,33.38334,"May 05, 17",0.00711
2017-05-08,16.761667,16.799999,16.646667,16.753332,16.521404,7222800.0,7222800.0,-0.01667,-0.05,33.46667,"May 08, 17",-0.0005
2017-05-09,16.806667,16.853333,16.616667,16.708332,16.47703,8028000.0,8028000.0,-0.19667,-0.585,33.45222,"May 09, 17",-0.00585
2017-05-10,16.68,16.785,16.635,16.785,16.552631,5956200.0,5956200.0,0.21,0.629,33.47,"May 10, 17",0.00629
2017-05-11,16.673332,16.718332,16.42,16.693333,16.462236,10720800.0,10720800.0,0.04,0.12,33.22111,"May 11, 17",0.0012
2017-05-12,16.620001,16.641666,16.535,16.610001,16.380058,6540000.0,6540000.0,-0.02,-0.06,33.19111,"May 12, 17",-0.0006
2017-05-15,16.691668,16.893333,16.691668,16.856667,16.623306,9602400.0,9602400.0,0.33,0.989,33.62778,"May 15, 17",0.00989
2017-05-16,16.940001,16.943333,16.726667,16.82,16.587147,8385000.0,8385000.0,-0.24,-0.708,33.66,"May 16, 17",-0.00708
2017-05-17,16.401667,16.511667,15.906667,15.935,15.714399,20311200.0,20311200.0,-0.93333,-2.845,32.23556,"May 17, 17",-0.02845
2017-05-18,15.893333,16.301666,15.843333,16.1,15.877114,12619200.0,12619200.0,0.41333,1.3,32.16333,"May 18, 17",0.013
2017-05-19,16.228333,16.576668,16.213333,16.413334,16.186113,11126400.0,11126400.0,0.37,1.14,32.80222,"May 19, 17",0.0114
2017-05-22,16.533333,16.708332,16.525,16.676666,16.445799,6535200.0,6535200.0,0.28667,0.867,33.27333,"May 22, 17",0.00867
2017-05-23,16.758333,16.82,16.67,16.781668,16.549343,6498600.0,6498600.0,0.04667,0.139,33.51444,"May 23, 17",0.00139
2017-05-24,16.836666,16.916668,16.751667,16.876667,16.64303,7976400.0,7976400.0,0.08,0.238,33.69667,"May 24, 17",0.00238
2017-05-25,16.998333,17.201668,16.963333,17.115,16.878063,9667200.0,9667200.0,0.23333,0.686,34.18667,"May 25, 17",0.00686
2017-05-26,17.078333,17.16,17.068333,17.123333,16.886282,4870800.0,4870800.0,0.09,0.263,34.23444,"May 26, 17",0.00263
2017-05-30,17.043333,17.133333,17.003332,17.081667,16.84519,5204400.0,5204400.0,0.07667,0.225,34.14556,"May 30, 17",0.00225
2017-05-31,17.145,17.155001,16.886667,17.053333,16.817251,9534600.0,9534600.0,-0.18333,-0.535,34.06333,"May 31, 17",-0.00535
2017-06-01,17.155001,17.458332,17.098333,17.451668,17.21007,7765200.0,7765200.0,0.59333,1.729,34.67222,"June 01, 17",0.01729
2017-06-02,17.473333,17.673332,17.401667,17.620001,17.376072,7753200.0,7753200.0,0.29334,0.839,35.13,"June 02, 17",0.00839
2017-06-05,17.593332,17.66,17.546667,17.596666,17.353062,5758800.0,5758800.0,0.00667,0.019,35.20222,"June 05, 17",0.00019
2017-06-06,17.450001,17.586666,17.406668,17.438334,17.196918,6904200.0,6904200.0,-0.02334,-0.067,34.95444,"June 06, 17",-0.00067
2017-06-07,17.511667,17.57,17.341667,17.516666,17.274168,7147200.0,7147200.0,0.01,0.029,34.95222,"June 07, 17",0.00029
2017-06-08,17.533333,17.66,17.41,17.538334,17.295536,9801600.0,9801600.0,0.01,0.029,35.07222,"June 08, 17",0.00029
2017-06-09,17.613333,17.806667,17.148333,17.465,17.223219,16343400.0,16343400.0,-0.29667,-0.842,34.94667,"June 09, 17",-0.00842
2017-06-12,17.391666,17.461666,17.241667,17.441668,17.200207,11938800.0,11938800.0,0.1,0.287,34.76333,"June 12, 17",0.00287
2017-06-13,17.581667,17.713333,17.496668,17.693333,17.448393,7860600.0,7860600.0,0.22333,0.635,35.26889,"June 13, 17",0.00635
2017-06-14,17.768333,17.768333,17.416668,17.631666,17.387577,13293000.0,13293000.0,-0.27334,-0.769,35.21111,"June 14, 17",-0.00769
2017-06-15,17.295,17.555,17.216667,17.52,17.277458,9075000.0,9075000.0,0.45,1.301,34.86111,"June 15, 17",0.01301
2017-06-16,17.565001,17.565001,17.315001,17.52,17.277458,7507800.0,7507800.0,-0.09,-0.256,34.93333,"June 16, 17",-0.00256
2017-06-19,17.738333,17.983334,17.715,17.963333,17.714655,8482200.0,8482200.0,0.45,1.268,35.77444,"June 19, 17",0.01268
2017-06-20,17.875,17.881666,17.603333,17.620001,17.376072,8854200.0,8854200.0,-0.51,-1.427,35.40333,"June 20, 17",-0.01427
2017-06-21,17.683332,17.721666,17.476667,17.583332,17.339914,9190800.0,9190800.0,-0.2,-0.566,35.18778,"June 21, 17",-0.00566
2017-06-22,17.588333,17.709999,17.521667,17.563334,17.320192,6914400.0,6914400.0,-0.05,-0.142,35.19667,"June 22, 17",-0.00142
2017-06-23,17.59,17.705,17.481667,17.638332,17.394152,5706000.0,5706000.0,0.09667,0.275,35.21667,"June 23, 17",0.00275
2017-06-26,17.788334,17.891666,17.603333,17.653334,17.408947,7596600.0,7596600.0,-0.27,-0.759,35.43222,"June 26, 17",-0.00759
2017-06-27,17.591667,17.67,17.228333,17.243334,17.004623,11029800.0,11029800.0,-0.69667,-1.98,34.76111,"June 27, 17",-0.0198
2017-06-28,17.476667,17.731667,17.416668,17.676666,17.431953,7755000.0,7755000.0,0.4,1.144,35.21667,"June 28, 17",0.01144
2017-06-29,17.719999,17.73,16.915001,17.23,16.991472,19205400.0,19205400.0,-0.98,-2.765,34.58333,"June 29, 17",-0.02765
2017-06-30,17.415001,17.503332,17.263332,17.311666,17.072006,10257600.0,10257600.0,-0.20667,-0.593,34.71889,"June 30, 17",-0.00593
2017-07-03,17.545,17.646667,17.396667,17.396667,17.15583,7524000.0,7524000.0,-0.29667,-0.845,34.96,"July 03, 17",-0.00845
2017-07-05,17.481667,17.561666,17.281668,17.51,17.267597,7205400.0,7205400.0,0.05667,0.162,34.90222,"July 05, 17",0.00162
2017-07-06,17.321667,17.35,16.985001,17.043333,16.807388,10683000.0,10683000.0,-0.55667,-1.607,34.25222,"July 06, 17",-0.01607
2017-07-07,17.171667,17.393333,17.128332,17.356667,17.116386,7477200.0,7477200.0,0.37,1.077,34.58556,"July 07, 17",0.01077
2017-07-10,17.326668,17.503332,17.285,17.405001,17.164049,4737000.0,4737000.0,0.15667,0.452,34.79556,"July 10, 17",0.00452
2017-07-11,17.365,17.448334,17.08,17.365,17.124601,7011000.0,7011000.0,0.0,0.0,34.59556,"July 11, 17",0.0
2017-07-12,17.605,17.795,17.603333,17.756666,17.510849,7850400.0,7850400.0,0.30333,0.861,35.43667,"July 12, 17",0.00861
2017-07-13,17.761667,17.870001,17.701668,17.84,17.593029,6774600.0,6774600.0,0.15667,0.441,35.60778,"July 13, 17",0.00441
2017-07-14,17.85,18.174999,17.816668,18.076668,17.82642,7104000.0,7104000.0,0.45333,1.27,36.04556,"July 14, 17",0.0127
2017-07-17,18.07,18.166668,18.038334,18.078333,17.828062,6305400.0,6305400.0,0.01667,0.046,36.18889,"July 17, 17",0.00046
2017-07-18,17.978333,18.121668,17.889999,18.106667,17.856003,7012200.0,7012200.0,0.25667,0.714,36.07889,"July 18, 17",0.00714
2017-07-19,18.191668,18.4,18.181667,18.4,18.145275,6262200.0,6262200.0,0.41666,1.145,36.65444,"July 19, 17",0.01145
2017-07-20,18.461666,18.49,18.286667,18.413334,18.158424,9073200.0,9073200.0,-0.09666,-0.262,36.79333,"July 20, 17",-0.00262
2017-07-21,18.276667,18.376667,18.215,18.376667,18.122269,7255800.0,7255800.0,0.2,0.547,36.64556,"July 21, 17",0.00547
2017-07-24,18.35,18.386667,18.238333,18.358334,18.104181,6265200.0,6265200.0,0.01667,0.045,36.65556,"July 24, 17",0.00045
2017-07-25,18.555,18.57,18.428333,18.468332,18.212658,7301400.0,7301400.0,-0.17333,-0.467,36.97778,"July 25, 17",-0.00467
2017-07-26,18.558332,18.566668,18.411667,18.483334,18.227453,5146800.0,5146800.0,-0.15,-0.404,36.97445,"July 26, 17",-0.00404
2017-07-27,18.608334,18.608334,18.098333,18.440001,18.184723,10401000.0,10401000.0,-0.33667,-0.905,36.76445,"July 27, 17",-0.00905
2017-07-28,18.301666,18.391666,18.190001,18.353333,18.099255,6430200.0,6430200.0,0.10333,0.282,36.62333,"July 28, 17",0.00282
2017-07-31,18.463333,18.481667,18.275,18.328333,18.0746,5336400.0,5336400.0,-0.27,-0.731,36.72333,"July 31, 17",-0.00731
2017-08-01,18.481667,18.486668,18.336666,18.436666,18.181431,4848000.0,4848000.0,-0.09,-0.243,36.84,"August 01, 17",-0.00243
2017-08-02,18.481667,18.506666,18.233334,18.458332,18.202801,7217400.0,7217400.0,-0.04667,-0.126,36.79889,"August 02, 17",-0.00126
2017-08-03,18.446667,18.446667,18.293333,18.371668,18.117334,5593200.0,5593200.0,-0.15,-0.407,36.74111,"August 03, 17",-0.00407
2017-08-04,18.481667,18.541668,18.363333,18.450001,18.194582,5124000.0,5124000.0,-0.06333,-0.171,36.90333,"August 04, 17",-0.00171
2017-08-07,18.468332,18.556667,18.445,18.548332,18.291555,3559800.0,3559800.0,0.16,0.433,37.03333,"August 07, 17",0.00433
2017-08-08,18.481667,18.788334,18.325001,18.433332,18.178146,7808400.0,7808400.0,-0.09667,-0.262,37.03111,"August 08, 17",-0.00262
2017-08-09,18.241667,18.421667,18.145,18.405001,18.150206,7543200.0,7543200.0,0.32667,0.895,36.64778,"August 09, 17",0.00895
2017-08-10,18.193333,18.221666,17.620001,17.639999,17.395794,11977200.0,11977200.0,-1.10667,-3.041,35.65444,"August 10, 17",-0.03041
2017-08-11,17.678333,17.851667,17.625,17.706667,17.46154,8313600.0,8313600.0,0.05667,0.16,35.45556,"August 11, 17",0.0016
2017-08-14,18.021667,18.280001,18.014999,18.226667,17.974344,7107600.0,7107600.0,0.41,1.138,36.34778,"August 14, 17",0.01138
2017-08-15,18.326668,18.326668,18.145,18.223333,17.971054,5676000.0,5676000.0,-0.20667,-0.564,36.46333,"August 15, 17",-0.00564
2017-08-16,18.333332,18.450001,18.205,18.305,18.051592,7513800.0,7513800.0,-0.05667,-0.155,36.64,"August 16, 17",-0.00155
2017-08-17,18.148333,18.226667,17.455,17.458332,17.216646,13317600.0,13317600.0,-1.38,-3.802,35.42667,"August 17, 17",-0.03802
2017-08-18,17.41,17.678333,17.256666,17.360001,17.119673,11378400.0,11378400.0,-0.1,-0.287,34.86333,"August 18, 17",-0.00287
2017-08-21,17.355,17.465,17.174999,17.413334,17.172266,5262000.0,5262000.0,0.11667,0.336,34.70222,"August 21, 17",0.00336
2017-08-22,17.541668,17.985001,17.541668,17.926666,17.678495,7986600.0,7986600.0,0.77,2.195,35.63556,"August 22, 17",0.02195
2017-08-23,17.705,17.855,17.663334,17.748333,17.502625,5419200.0,5419200.0,0.08667,0.245,35.51111,"August 23, 17",0.00245
2017-08-24,17.85,17.883333,17.571667,17.626667,17.382648,8395200.0,8395200.0,-0.44667,-1.251,35.38778,"August 24, 17",-0.01251
2017-08-25,17.813334,17.973333,17.709999,17.743334,17.497702,5857200.0,5857200.0,-0.14,-0.393,35.61778,"August 25, 17",-0.00393
2017-08-28,17.861668,17.879999,17.645,17.746668,17.500988,4020600.0,4020600.0,-0.23,-0.644,35.51444,"August 28, 17",-0.00644
2017-08-29,17.416668,17.865,17.388332,17.796667,17.550293,6915600.0,6915600.0,0.76,2.182,35.36667,"August 29, 17",0.02182
2017-08-30,17.799999,18.120001,17.746668,18.061666,17.811625,7984800.0,7984800.0,0.52334,1.47,35.95222,"August 30, 17",0.0147
2017-08-31,18.213333,18.434999,18.186666,18.366667,18.112402,6667200.0,6667200.0,0.30667,0.842,36.65889,"August 31, 17",0.00842
2017-09-01,18.478333,18.559999,18.415001,18.466667,18.21102,5657400.0,5657400.0,-0.02333,-0.063,36.96111,"September 01, 17",-0.00063
2017-09-05,18.318333,18.373333,17.798332,18.048332,17.798475,14215200.0,14215200.0,-0.54,-1.474,36.14667,"September 05, 17",-0.01474
2017-09-06,18.226667,18.313334,18.083332,18.231667,17.979271,6815400.0,6815400.0,0.01,0.027,36.41889,"September 06, 17",0.00027
2017-09-07,18.313334,18.313334,18.110001,18.218332,17.966124,5836200.0,5836200.0,-0.19,-0.519,36.42778,"September 07, 17",-0.00519
2017-09-08,18.143333,18.266666,18.088333,18.141666,17.890518,6164400.0,6164400.0,-0.00333,-0.009,36.33111,"September 08, 17",-9e-05
2017-09-11,18.468332,18.746668,18.468332,18.713333,18.454273,8384400.0,8384400.0,0.49,1.327,37.28556,"September 11, 17",0.01327
2017-09-12,18.816668,18.923332,18.775,18.918333,18.656431,6678000.0,6678000.0,0.20333,0.54,37.74444,"September 12, 17",0.0054
2017-09-13,18.833332,18.953333,18.816668,18.953333,18.690947,6226200.0,6226200.0,0.24,0.637,37.81556,"September 13, 17",0.00637
2017-09-14,18.858334,18.969999,18.811666,18.926666,18.664654,6827400.0,6827400.0,0.13667,0.362,37.80556,"September 14, 17",0.00362
2017-09-15,18.878332,19.013332,18.853333,19.01,18.74683,6473400.0,6473400.0,0.26333,0.697,37.91778,"September 15, 17",0.00697
2017-09-18,19.083332,19.200001,19.011667,19.111668,18.84709,7482000.0,7482000.0,0.05666,0.148,38.21556,"September 18, 17",0.00148
2017-09-19,19.17,19.188334,19.08,19.156668,18.891464,5507400.0,5507400.0,-0.02667,-0.07,38.28333,"September 19, 17",-0.0007
2017-09-20,19.183332,19.211666,18.926666,19.186666,18.921051,7971000.0,7971000.0,0.00667,0.017,38.21667,"September 20, 17",0.00017
2017-09-21,19.133333,19.16,18.98,19.023333,18.759977,4191600.0,4191600.0,-0.22,-0.575,38.10889,"September 21, 17",-0.00575
2017-09-22,18.940001,19.076668,18.938334,19.033333,18.76984,3974400.0,3974400.0,0.18667,0.493,38.03222,"September 22, 17",0.00493
2017-09-25,18.963333,19.058332,18.716667,18.915001,18.653147,9400800.0,9400800.0,-0.09666,-0.255,37.79333,"September 25, 17",-0.00255
2017-09-26,19.016666,19.08,18.883333,18.948334,18.686014,5087400.0,5087400.0,-0.13667,-0.359,37.94111,"September 26, 17",-0.00359
2017-09-27,19.131666,19.258333,18.896667,19.153334,18.888182,7734000.0,7734000.0,0.04334,0.113,38.20556,"September 27, 17",0.00113
2017-09-28,19.088333,19.243334,19.061666,19.226667,18.960495,4609200.0,4609200.0,0.27667,0.725,38.35445,"September 28, 17",0.00725
2017-09-29,19.209999,19.446667,19.173332,19.411667,19.142937,6039600.0,6039600.0,0.40334,1.05,38.68778,"September 29, 17",0.0105
2017-10-02,19.485001,19.668333,19.463333,19.658333,19.386189,5391600.0,5391600.0,0.34667,0.89,39.19333,"October 02, 17",0.0089
2017-10-03,19.708332,19.805,19.655001,19.799999,19.525892,4357800.0,4357800.0,0.18333,0.465,39.50667,"October 03, 17",0.00465
2017-10-04,19.763332,19.933332,19.728333,19.863333,19.588348,4900200.0,4900200.0,0.2,0.506,39.68333,"October 04, 17",0.00506
2017-10-05,19.943333,20.219999,19.923332,20.205,19.925287,5519400.0,5519400.0,0.52334,1.312,40.23222,"October 05, 17",0.01312
2017-10-06,20.093332,20.16,20.025,20.153334,19.874336,6040200.0,6040200.0,0.12,0.299,40.22556,"October 06, 17",0.00299
2017-10-09,20.201668,20.219999,19.975,20.053333,19.775719,4729800.0,4729800.0,-0.29667,-0.734,40.16556,"October 09, 17",-0.00734
2017-10-10,20.191668,20.298332,20.051666,20.188334,19.908852,4340400.0,4340400.0,-0.00667,-0.017,40.35889,"October 10, 17",-0.00017
2017-10-11,20.17,20.293333,20.128332,20.283333,20.002535,6730200.0,6730200.0,0.22667,0.562,40.47,"October 11, 17",0.00562
2017-10-12,20.208332,20.295,20.129999,20.196667,19.917068,6676200.0,6676200.0,-0.02334,-0.058,40.41444,"October 12, 17",-0.00058
2017-10-13,20.308332,20.344999,20.225,20.25,19.969664,4099800.0,4099800.0,-0.11667,-0.287,40.54667,"October 13, 17",-0.00287
2017-10-16,20.323334,20.396667,20.233334,20.338333,20.056774,6711000.0,6711000.0,0.03,0.074,40.64556,"October 16, 17",0.00074
2017-10-17,20.321667,20.396667,20.27,20.381666,20.099506,3841200.0,3841200.0,0.12,0.295,40.69889,"October 17, 17",0.00295
2017-10-18,20.49,20.5,20.393333,20.440001,20.157032,4038600.0,4038600.0,-0.1,-0.244,40.88889,"October 18, 17",-0.00244
2017-10-19,20.216667,20.461666,20.111668,20.458332,20.175112,5784000.0,5784000.0,0.48333,1.195,40.68778,"October 19, 17",0.01195
2017-10-20,20.683332,20.775,20.605,20.751667,20.464384,7128600.0,7128600.0,0.13667,0.33,41.42111,"October 20, 17",0.0033
2017-10-23,20.85,20.851667,20.504999,20.525,20.240858,7100400.0,7100400.0,-0.65,-1.559,41.25444,"October 23, 17",-0.01559
2017-10-24,20.639999,20.690001,20.533333,20.621668,20.336187,5640000.0,5640000.0,-0.03667,-0.089,41.23,"October 24, 17",-0.00089
2017-10-25,20.536667,20.565001,20.01,20.334999,20.053484,10747800.0,10747800.0,-0.40334,-0.982,40.60667,"October 25, 17",-0.00982
2017-10-26,20.483334,20.556667,20.361668,20.376667,20.094574,6346200.0,6346200.0,-0.21333,-0.521,40.86333,"October 26, 17",-0.00521
2017-10-27,20.606667,20.934999,20.52,20.895,20.605736,8765400.0,8765400.0,0.57667,1.399,41.56667,"October 27, 17",0.01399
2017-10-30,20.606667,20.861668,20.575001,20.663334,20.377274,8778600.0,8778600.0,0.11334,0.275,41.4,"October 30, 17",0.00275
2017-10-31,20.761667,20.818333,20.666668,20.738333,20.451235,5758800.0,5758800.0,-0.04667,-0.112,41.48222,"October 31, 17",-0.00112
2017-11-01,20.959999,21.056667,20.731667,20.844999,20.556427,7119000.0,7119000.0,-0.23,-0.549,41.75556,"November 01, 17",-0.00549
2017-11-02,20.813334,20.886667,20.514999,20.858334,20.56958,6831600.0,6831600.0,0.09,0.216,41.50667,"November 02, 17",0.00216
2017-11-03,20.896667,21.065001,20.776667,21.046667,20.755302,6522000.0,6522000.0,0.3,0.718,41.92556,"November 03, 17",0.00718
2017-11-06,21.011667,21.183332,20.995001,21.131666,20.839128,6049200.0,6049200.0,0.24,0.571,42.20667,"November 06, 17",0.00571
2017-11-07,21.183332,21.273333,20.961666,21.113333,20.821045,9255000.0,9255000.0,-0.14,-0.33,42.23222,"November 07, 17",-0.0033
2017-11-08,21.059999,21.233334,20.981667,21.216667,20.922947,6052200.0,6052200.0,0.31334,0.744,42.28778,"November 08, 17",0.00744
2017-11-09,20.85,21.025,20.533333,20.973333,20.682987,15087600.0,15087600.0,0.24667,0.592,41.68778,"November 09, 17",0.00592
2017-11-10,20.856667,20.975,20.775,20.945,20.655041,7440000.0,7440000.0,0.17667,0.424,41.79667,"November 10, 17",0.00424
2017-11-13,20.758333,21.063334,20.741667,21.0,20.709278,5906400.0,5906400.0,0.48333,1.164,41.87,"November 13, 17",0.01164
2017-11-14,20.783333,20.883333,20.561666,20.868334,20.579439,10261800.0,10261800.0,0.17,0.409,41.54222,"November 14, 17",0.00409
2017-11-15,20.605,20.728333,20.344999,20.545,20.260578,10722600.0,10722600.0,-0.12,-0.291,41.07889,"November 15, 17",-0.00291
2017-11-16,20.778334,21.153334,20.778334,21.036667,20.74544,8611800.0,8611800.0,0.51667,1.243,41.97889,"November 16, 17",0.01243
2017-11-17,20.950001,21.008333,20.844999,20.879999,20.590944,7261800.0,7261800.0,-0.14,-0.334,41.82222,"November 17, 17",-0.00334
2017-11-20,20.936666,21.02,20.861668,20.968332,20.678051,6798600.0,6798600.0,0.06334,0.151,41.9,"November 20, 17",0.00151
2017-11-21,21.181667,21.42,21.161667,21.375,21.079086,9073800.0,9073800.0,0.38667,0.913,42.63778,"November 21, 17",0.00913
2017-11-22,21.383333,21.406668,21.268333,21.311666,21.016632,5221200.0,5221200.0,-0.14333,-0.335,42.65778,"November 22, 17",-0.00335
2017-11-24,21.441668,21.486668,21.411667,21.448334,21.151409,2900400.0,2900400.0,0.01333,0.031,42.89778,"November 24, 17",0.00031
2017-11-27,21.459999,21.551666,21.366667,21.434999,21.138262,6436200.0,6436200.0,-0.05,-0.116,42.90222,"November 27, 17",-0.00116
2017-11-28,21.558332,22.08,21.525,22.07,21.764467,7792800.0,7792800.0,1.02333,2.373,43.78333,"November 28, 17",0.02373
2017-11-29,22.116667,22.263332,21.901667,22.030001,21.725021,10197600.0,10197600.0,-0.17333,-0.392,44.13,"November 29, 17",-0.00392
2017-11-30,22.283333,22.858334,22.261667,22.578333,22.265762,12887400.0,12887400.0,0.59,1.324,45.13222,"November 30, 17",0.01324
2017-12-01,22.548332,22.676666,21.521667,22.455,22.14414,16233600.0,16233600.0,-0.18667,-0.414,44.43556,"December 01, 17",-0.00414
2017-12-04,22.936666,23.051666,22.363333,22.368334,22.058674,12202200.0,12202200.0,-1.13667,-2.478,45.18889,"December 04, 17",-0.02478
2017-12-05,22.443333,22.625,22.09,22.133333,21.826923,9052800.0,9052800.0,-0.62,-1.381,44.56556,"December 05, 17",-0.01381
2017-12-06,22.045,22.268333,22.006666,22.133333,21.826923,6711000.0,6711000.0,0.17667,0.401,44.27222,"December 06, 17",0.00401
2017-12-07,22.103333,22.433332,22.065001,22.341667,22.032375,6438000.0,6438000.0,0.47667,1.078,44.56,"December 07, 17",0.01078
2017-12-08,22.583332,22.709999,22.508333,22.700001,22.38575,5656200.0,5656200.0,0.23333,0.517,45.27889,"December 08, 17",0.00517
2017-12-11,22.726667,22.924999,22.698334,22.918333,22.601057,5955000.0,5955000.0,0.38333,0.843,45.69444,"December 11, 17",0.00843
2017-12-12,22.986668,23.171667,22.918333,23.030001,22.711182,8648400.0,8648400.0,0.08667,0.189,46.08,"December 12, 17",0.00189
2017-12-13,23.106667,23.226667,22.996668,23.016666,22.69803,10050000.0,10050000.0,-0.18,-0.389,46.16,"December 13, 17",-0.00389
2017-12-14,23.108334,23.129999,22.709999,22.735001,22.420261,7953600.0,7953600.0,-0.74667,-1.616,45.71667,"December 14, 17",-0.01616
2017-12-15,23.026667,23.416668,23.004999,23.288334,22.965935,10889400.0,10889400.0,0.52334,1.136,46.47333,"December 15, 17",0.01136
2017-12-18,23.708332,23.833332,23.674999,23.733334,23.404776,7071000.0,7071000.0,0.05,0.105,47.49444,"December 18, 17",0.00105
2017-12-19,23.806667,23.813334,23.438334,23.461666,23.136869,8124000.0,8124000.0,-0.69,-1.449,47.14222,"December 19, 17",-0.01449
2017-12-20,23.745001,23.761667,23.328333,23.42,23.095779,6406200.0,6406200.0,-0.65,-1.369,47.00667,"December 20, 17",-0.01369
2017-12-21,23.578333,23.756666,23.486668,23.541668,23.215765,6422400.0,6422400.0,-0.07333,-0.156,47.19,"December 21, 17",-0.00156
2017-12-22,23.551666,23.559999,23.368334,23.52,23.194395,4864200.0,4864200.0,-0.06333,-0.134,46.96556,"December 22, 17",-0.00134
2017-12-26,23.388332,23.486668,23.361668,23.428333,23.104,3499200.0,3499200.0,0.08,0.171,46.85111,"December 26, 17",0.00171
2017-12-27,23.468332,23.573334,23.391666,23.478333,23.153305,5484000.0,5484000.0,0.02,0.043,46.96222,"December 27, 17",0.00043
2017-12-28,23.59,23.610001,23.486668,23.586666,23.260139,6070200.0,6070200.0,-0.00667,-0.014,47.12222,"December 28, 17",-0.00014
2017-12-29,23.766666,23.766666,23.271667,23.358334,23.034966,6639000.0,6639000.0,-0.81667,-1.718,46.93111,"December 29, 17",-0.01718
